total_steps,episode,episode_steps,episode_reward,episode_time,win,logs,timestamp,repeated,loss,epsilon,intrinsic_reward
48,1,48,2.0,14.719902992248535,False,"[{'state': array([730., 592., 610., 246.,   5.,  20.,  10.,  20.,   1.,   1.,   1.,
         1.,   1.,   1.,   1.,   0.,   1.,   1.,   1.,   1.,   1.,   1.,
         1.])}, {'state': array([389. , 432. , 126.5, 389. ,  15. ,   5. ,  20. ,  15. ,   1. ,
         1. ,   1. ,   1. ,   1. ,   1. ,   1. ,   0. ,   1. ,   1. ,
         1. ,   1. ,   1. ,   1. ,   1. ])}, {'state': array([ 80.5,   0. , 344. , 444. ,  15. ,   5. ,  20. ,  10. ,   1. ,
         1. ,   1. ,   1. ,   1. ,   1. ,   1. ,   0. ,   1. ,   1. ,
         1. ,   1. ,   1. ,   1. ,   1. ]), 'action': {'chosen_action': 6, 'true_action': 6}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([1.20000000e+02, 0.00000000e+00, 5.18000000e+02, 6.62000000e+02,
       1.50000000e+01, 5.00000000e+00, 2.00000000e+01, 1.00000000e+01,
       6.50793651e-01, 6.50793651e-01, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 0.00000000e+00,
       7.50000000e-01, 7.50000000e-01, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 0, 'true_action': 0}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([1.20000000e+02, 0.00000000e+00, 5.18000000e+02, 6.62000000e+02,
       1.50000000e+01, 5.00000000e+00, 2.00000000e+01, 1.00000000e+01,
       6.50793651e-01, 6.50793651e-01, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 0.00000000e+00,
       5.20000000e-01, 5.20000000e-01, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 7, 'true_action': 7}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([1.605e+02, 0.000e+00, 6.800e+02, 8.820e+02, 1.500e+01, 5.000e+00,
       2.000e+01, 1.000e+01, 0.000e+00, 0.000e+00, 1.000e+00, 1.000e+00,
       1.000e+00, 1.000e+00, 1.000e+00, 0.000e+00, 4.300e-01, 4.300e-01,
       1.000e+00, 1.000e+00, 1.000e+00, 1.000e+00, 1.000e+00]), 'action': {'chosen_action': 2, 'true_action': 2}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([160.  ,   0.  , 196.5 , 400.  ,   5.  ,  20.  ,  10.  ,  10.  ,
         1.  ,   0.  ,   1.  ,   1.  ,   1.  ,   1.  ,   1.  ,   2.  ,
         0.43,   0.43,   1.  ,   1.  ,   1.  ,   1.  ,   1.  ]), 'action': {'chosen_action': 1, 'true_action': 1}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([0.00000000e+00, 2.97000000e+02, 3.52500000e+02, 0.00000000e+00,
       5.00000000e+00, 1.50000000e+01, 1.00000000e+01, 2.00000000e+01,
       3.39552239e-01, 0.00000000e+00, 3.39552239e-01, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 1.00000000e+00,
       3.30000000e-01, 3.30000000e-01, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 5, 'true_action': 5}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([160.        ,   0.        , 255.        , 212.5       ,
        10.        ,  20.        ,  15.        ,  10.        ,
         1.        ,   0.        ,   0.33955224,   1.        ,
         1.        ,   1.        ,   1.        ,   5.        ,
         0.33      ,   0.33      ,   1.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 2, 'true_action': 2}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([2.39500000e+02, 0.00000000e+00, 2.97000000e+02, 5.99000000e+02,
       5.00000000e+00, 2.00000000e+01, 1.00000000e+01, 1.00000000e+01,
       3.47014925e-01, 0.00000000e+00, 3.39552239e-01, 3.47014925e-01,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 2.00000000e+00,
       2.30000000e-01, 2.30000000e-01, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 6, 'true_action': 6}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([2.39500000e+02, 0.00000000e+00, 2.97000000e+02, 5.99000000e+02,
       5.00000000e+00, 2.00000000e+01, 1.00000000e+01, 1.00000000e+01,
       4.06716418e-01, 0.00000000e+00, 3.39552239e-01, 4.06716418e-01,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00, 2.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 1.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 4, 'true_action': 4}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([246.5       ,   0.        , 124.5       , 154.        ,
         5.        ,  20.        ,  10.        ,  10.        ,
         0.40671642,   0.        ,   0.33955224,   0.40671642,
         1.        ,   1.        ,   1.        ,   2.        ,
         1.        ,   0.        ,   1.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 5, 'true_action': 5}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([ 98.5       ,   0.        , 127.        , 214.        ,
        10.        ,  20.        ,  15.        ,  10.        ,
         0.55      ,   0.        ,   0.33955224,   0.40671642,
         1.        ,   1.        ,   0.55      ,   5.        ,
         1.        ,   0.        ,   1.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 3, 'true_action': 3}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([178.        , 156.5       ,   0.        ,  88.5       ,
        15.        ,   5.        ,  15.        ,  15.        ,
         0.94551282,   0.        ,   0.33955224,   0.40671642,
         0.94551282,   1.        ,   0.55      ,   3.        ,
         1.        ,   0.        ,   1.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 9, 'true_action': 9}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([178.        , 156.5       ,   0.        ,  88.5       ,
        15.        ,   5.        ,  15.        ,  15.        ,
         0.86858974,   0.        ,   0.33955224,   0.40671642,
         0.86858974,   1.        ,   0.55      ,   3.        ,
         0.85      ,   0.        ,   0.85      ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 9, 'true_action': 9}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([178.        , 156.5       ,   0.        ,  88.5       ,
        15.        ,   5.        ,  15.        ,  15.        ,
         0.79807692,   0.        ,   0.33955224,   0.40671642,
         0.79807692,   1.        ,   0.55      ,   3.        ,
         0.68      ,   0.        ,   0.68      ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 2, 'true_action': 2}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([246.5       ,   0.        , 124.5       , 154.        ,
         5.        ,  20.        ,  10.        ,  10.        ,
         0.3358209 ,   0.        ,   0.33955224,   0.3358209 ,
         0.79807692,   1.        ,   0.55      ,   2.        ,
         0.68      ,   0.        ,   0.68      ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 4, 'true_action': 4}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([4.79000000e+02, 0.00000000e+00, 0.00000000e+00, 8.95000000e+01,
       1.50000000e+01, 3.00000000e+01, 5.00000000e+00, 1.00000000e+01,
       1.00000000e+00, 0.00000000e+00, 3.39552239e-01, 3.35820896e-01,
       7.98076923e-01, 1.00000000e+00, 5.50000000e-01, 4.00000000e+00,
       6.80000000e-01, 0.00000000e+00, 6.80000000e-01, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 3, 'true_action': 3}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([137.        , 119.5       ,   0.        ,  68.5       ,
        15.        ,   5.        ,  15.        ,  15.        ,
         0.73076923,   0.        ,   0.33955224,   0.3358209 ,
         0.73076923,   1.        ,   0.55      ,   3.        ,
         0.68      ,   0.        ,   0.68      ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 8, 'true_action': 8}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([137.        , 119.5       ,   0.        ,  68.5       ,
        15.        ,   5.        ,  15.        ,  15.        ,
         0.79166667,   0.        ,   0.33955224,   0.3358209 ,
         0.79166667,   1.        ,   0.55      ,   3.        ,
         0.68      ,   0.        ,   0.68      ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 7, 'true_action': 7}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([137.        , 119.5       ,   0.        ,  68.5       ,
        15.        ,   5.        ,  15.        ,  15.        ,
         0.8525641 ,   0.        ,   0.33955224,   0.3358209 ,
         0.8525641 ,   1.        ,   0.55      ,   3.        ,
         0.45      ,   0.        ,   0.45      ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 9, 'true_action': 9}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([137.        , 119.5       ,   0.        ,  68.5       ,
        15.        ,   5.        ,  15.        ,  15.        ,
         0.91346154,   0.        ,   0.33955224,   0.3358209 ,
         0.91346154,   1.        ,   0.55      ,   3.        ,
         0.32      ,   0.        ,   0.32      ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 8, 'true_action': 8}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([137.        , 119.5       ,   0.        ,  68.5       ,
        15.        ,   5.        ,  15.        ,  15.        ,
         0.97435897,   0.        ,   0.33955224,   0.3358209 ,
         0.97435897,   1.        ,   0.55      ,   3.        ,
         0.32      ,   0.        ,   0.32      ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 3, 'true_action': 3}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([1.37000000e+02, 1.19500000e+02, 0.00000000e+00, 6.85000000e+01,
       1.50000000e+01, 5.00000000e+00, 1.50000000e+01, 1.50000000e+01,
       9.07051282e-01, 0.00000000e+00, 3.39552239e-01, 3.35820896e-01,
       9.07051282e-01, 1.00000000e+00, 5.50000000e-01, 3.00000000e+00,
       8.00000000e-02, 0.00000000e+00, 8.00000000e-02, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 3, 'true_action': 3}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([137.        , 119.5       ,   0.        ,  68.5       ,
        15.        ,   5.        ,  15.        ,  15.        ,
         0.96794872,   0.        ,   0.33955224,   0.3358209 ,
         0.96794872,   1.        ,   0.55      ,   3.        ,
         0.        ,   0.        ,   0.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 7, 'true_action': 7}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([130.5       , 114.5       ,   0.        , 261.5       ,
        15.        ,   5.        ,  15.        ,  15.        ,
         0.96794872,   0.        ,   0.33955224,   0.3358209 ,
         0.96794872,   1.        ,   0.55      ,   3.        ,
         1.        ,   0.        ,   0.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': 1}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([0.00000000e+00, 2.84500000e+02, 1.69000000e+02, 0.00000000e+00,
       5.00000000e+00, 1.50000000e+01, 1.00000000e+01, 2.00000000e+01,
       5.97014925e-02, 0.00000000e+00, 5.97014925e-02, 3.35820896e-01,
       9.67948718e-01, 1.00000000e+00, 5.50000000e-01, 1.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.00000000e+00,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 1, 'true_action': 1}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([  0.        , 284.5       , 169.        ,   0.        ,
         5.        ,  15.        ,  10.        ,  20.        ,
         0.        ,   0.        ,   0.        ,   0.3358209 ,
         0.96794872,   1.        ,   0.55      ,   1.        ,
         1.        ,   0.        ,   0.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 9, 'true_action': 9}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([186.5       ,   0.        ,   0.        , 139.5       ,
        15.        ,  30.        ,   5.        ,  10.        ,
         1.        ,   0.        ,   0.        ,   0.3358209 ,
         0.96794872,   1.        ,   0.55      ,   4.        ,
         1.        ,   0.        ,   0.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 2, 'true_action': 2}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([ 96.        ,   0.        , 236.5       , 481.        ,
         5.        ,  20.        ,  10.        ,  10.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.96794872,   1.        ,   0.55      ,   2.        ,
         1.        ,   0.        ,   0.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': 1}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([ 77.5       ,   0.        , 245.        , 204.        ,
        10.        ,  20.        ,  15.        ,  10.        ,
         0.55      ,   0.        ,   0.        ,   0.        ,
         0.96794872,   1.        ,   0.55      ,   5.        ,
         1.        ,   0.        ,   0.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 3, 'true_action': 3}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([130.5       , 114.5       ,   0.        , 261.5       ,
        15.        ,   5.        ,  15.        ,  15.        ,
         0.53525641,   0.        ,   0.        ,   0.        ,
         0.53525641,   1.        ,   0.55      ,   3.        ,
         1.        ,   0.        ,   0.        ,   1.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 6, 'true_action': 6}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([1.30500000e+02, 1.14500000e+02, 0.00000000e+00, 2.61500000e+02,
       1.50000000e+01, 5.00000000e+00, 1.50000000e+01, 1.50000000e+01,
       1.41025641e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.41025641e-01, 1.00000000e+00, 5.50000000e-01, 3.00000000e+00,
       8.70000000e-01, 0.00000000e+00, 0.00000000e+00, 8.70000000e-01,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 7, 'true_action': 7}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([130.5 , 114.5 ,   0.  , 261.5 ,  15.  ,   5.  ,  15.  ,  15.  ,
         0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   1.  ,   0.55,   3.  ,
         0.77,   0.  ,   0.  ,   0.77,   1.  ,   1.  ,   1.  ]), 'action': {'chosen_action': 4, 'true_action': 4}, 'reward': {'reward': 1.0, 'suggested': ''}}, {'state': array([186.5 ,   0.  ,   0.  , 139.5 ,  15.  ,  30.  ,   5.  ,  10.  ,
         1.  ,   0.  ,   0.  ,   0.  ,   0.  ,   1.  ,   0.55,   4.  ,
         0.77,   0.  ,   0.  ,   0.77,   1.  ,   1.  ,   1.  ]), 'action': {'chosen_action': 1, 'true_action': 1}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([186.5       ,   0.        ,   0.        , 139.5       ,
        15.        ,  30.        ,   5.        ,  10.        ,
         0.96245734,   0.        ,   0.        ,   0.        ,
         0.        ,   0.96245734,   0.55      ,   4.        ,
         0.3       ,   0.        ,   0.        ,   0.3       ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 4, 'true_action': 4}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([1.86500000e+02, 0.00000000e+00, 0.00000000e+00, 1.39500000e+02,
       1.50000000e+01, 3.00000000e+01, 5.00000000e+00, 1.00000000e+01,
       9.31740614e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 9.31740614e-01, 5.50000000e-01, 4.00000000e+00,
       4.00000000e-02, 0.00000000e+00, 0.00000000e+00, 4.00000000e-02,
       1.00000000e+00, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 6, 'true_action': 6}, 'reward': {'reward': 1.0, 'suggested': ''}}, {'state': array([186.5       ,   0.        ,   0.        , 139.5       ,
        15.        ,  30.        ,   5.        ,  10.        ,
         0.99317406,   0.        ,   0.        ,   0.        ,
         0.        ,   0.99317406,   0.55      ,   4.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': 1}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([246.5       ,   0.        ,   0.        ,  92.5       ,
        15.        ,  30.        ,   5.        ,  10.        ,
         0.99317406,   0.        ,   0.        ,   0.        ,
         0.        ,   0.99317406,   0.55      ,   4.        ,
         1.        ,   0.        ,   0.        ,   0.        ,
         1.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': 1}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([246.5       ,   0.        ,   0.        ,  92.5       ,
        15.        ,  30.        ,   5.        ,  10.        ,
         0.74744027,   0.        ,   0.        ,   0.        ,
         0.        ,   0.74744027,   0.55      ,   4.        ,
         0.58      ,   0.        ,   0.        ,   0.        ,
         0.58      ,   1.        ,   1.        ]), 'action': {'chosen_action': 1, 'true_action': 1}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([2.46500000e+02, 0.00000000e+00, 0.00000000e+00, 9.25000000e+01,
       1.50000000e+01, 3.00000000e+01, 5.00000000e+00, 1.00000000e+01,
       6.14334471e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 6.14334471e-01, 5.50000000e-01, 4.00000000e+00,
       1.20000000e-01, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       1.20000000e-01, 1.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 2, 'true_action': 2}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([246.5       ,   0.        ,   0.        ,  92.5       ,
        15.        ,  30.        ,   5.        ,  10.        ,
         0.67576792,   0.        ,   0.        ,   0.        ,
         0.        ,   0.67576792,   0.55      ,   4.        ,
         0.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 0, 'true_action': 0}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([516.        ,   0.        ,   0.        ,  96.        ,
        15.        ,  30.        ,   5.        ,  10.        ,
         0.67576792,   0.        ,   0.        ,   0.        ,
         0.        ,   0.67576792,   0.55      ,   4.        ,
         1.        ,   0.        ,   0.        ,   0.        ,
         0.        ,   1.        ,   1.        ]), 'action': {'chosen_action': 8, 'true_action': 8}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([516.        ,   0.        ,   0.        ,  96.        ,
        15.        ,  30.        ,   5.        ,  10.        ,
         0.62116041,   0.        ,   0.        ,   0.        ,
         0.        ,   0.62116041,   0.55      ,   4.        ,
         0.72      ,   0.        ,   0.        ,   0.        ,
         0.        ,   0.72      ,   1.        ]), 'action': {'chosen_action': 3, 'true_action': 3}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([5.16000000e+02, 0.00000000e+00, 0.00000000e+00, 9.60000000e+01,
       1.50000000e+01, 3.00000000e+01, 5.00000000e+00, 1.00000000e+01,
       8.53242321e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 8.53242321e-02, 5.50000000e-01, 4.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 4, 'true_action': 4}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([1.28500000e+02, 0.00000000e+00, 0.00000000e+00, 9.60000000e+01,
       1.50000000e+01, 3.00000000e+01, 5.00000000e+00, 1.00000000e+01,
       8.53242321e-02, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 8.53242321e-02, 5.50000000e-01, 4.00000000e+00,
       1.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,
       0.00000000e+00, 0.00000000e+00, 1.00000000e+00]), 'action': {'chosen_action': 9, 'true_action': 9}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([128.5 ,   0.  ,   0.  ,  96.  ,  15.  ,  30.  ,   5.  ,  10.  ,
         0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   0.55,   4.  ,
         1.  ,   0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   1.  ]), 'action': {'chosen_action': 0, 'true_action': 0}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([106.  ,   0.  , 137.5 , 229.  ,  10.  ,  20.  ,  15.  ,  10.  ,
         0.55,   0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   0.55,   5.  ,
         1.  ,   0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   1.  ]), 'action': {'chosen_action': 3, 'true_action': 3}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([1.060e+02, 0.000e+00, 1.375e+02, 2.290e+02, 1.000e+01, 2.000e+01,
       1.500e+01, 1.000e+01, 2.000e-01, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 2.000e-01, 5.000e+00, 8.300e-01, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 8.300e-01]), 'action': {'chosen_action': 1, 'true_action': 1}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([1.060e+02, 0.000e+00, 1.375e+02, 2.290e+02, 1.000e+01, 2.000e+01,
       1.500e+01, 1.000e+01, 2.000e-01, 0.000e+00, 0.000e+00, 0.000e+00,
       0.000e+00, 0.000e+00, 2.000e-01, 5.000e+00, 5.600e-01, 0.000e+00,
       0.000e+00, 0.000e+00, 0.000e+00, 0.000e+00, 5.600e-01]), 'action': {'chosen_action': 0, 'true_action': 0}, 'reward': {'reward': 0.0, 'suggested': ''}}, {'state': array([106.  ,   0.  , 137.5 , 229.  ,  10.  ,  20.  ,  15.  ,  10.  ,
         0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   5.  ,
         0.56,   0.  ,   0.  ,   0.  ,   0.  ,   0.  ,   0.56])}]",2025-10-24 05:27:31,0,64.08984375,0.99953047,0.0
